bt_date,name,team,opponent,predicted_pts,elfies,actual,hit_1pt,hit_2pt
2025-12-15,Vincent Trocheck,NYR,ANA,0.8564047619047619,0.4681929603105962,0.0,False,False
2025-12-15,Alex Laferriere,LA,DAL,0.7970211038961039,0.4318734410076601,0.0,False,False
2025-12-15,Tim Stützle,OTT,WPG,0.8162797619047618,0.4101768476521643,3.0,True,True
2025-12-15,Artemi Panarin,NYR,ANA,0.8417876984126984,0.40989884250028263,1.0,True,False
2025-12-15,Carson Soucy,NYR,ANA,0.9052600408850409,0.3900171643784203,0.0,False,False
2025-12-15,Alex Iafallo,WPG,OTT,0.7586796906796907,0.3453269165531618,0.0,False,False
2025-12-15,Joel Edmundson,LA,DAL,0.7110224867724868,0.312242749744178,0.0,False,False
2025-12-15,Eetu Luostarinen,FLA,TB,0.7434670514670514,0.27954316844063193,0.0,False,False
2025-12-15,Quinton Byfield,LA,DAL,0.6874953102453103,0.26532530099108115,0.0,False,False
2025-12-15,Evan Rodrigues,FLA,TB,0.7854728835978836,0.25316987577534167,0.0,False,False
